raw_line
1497|45422765|052021|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|162545.75|180|042016|052016|61|119|119|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000000000000000000000000000000|N|N||||||1164.73||||||||||||||||||||704|677|792|707|2|N||||0.00|7||N|||||A|N|||||||||||||N||7|N|CIRT 2017-7||7||||
1497|45422765|042018|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|203759.65|180|042016|052016|24|156|156|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000000000000000000000000000000|N|N||||||1057.68||||||||||||||||||||704|677|697|669|2|N||||0.00|7||N||||||N|||||||||||||||||||||||
1497|45422765|042019|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|190850.55|180|042016|052016|36|144|144|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000000000000000000000000010000|N|N||||||1091.21||||||||||||||||||||704|677|715|599|2|N||||0.00|7||N||||||N||||||||||||||||N|CIRT 2017-7||||||
1497|45422765|052020|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|176403.52|180|042016|052016|49|131|131|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000001000000000000000000000000000000|N|N||||||1128.74||||||||||||||||||||704|677|785|699|2|N||||0.00|7||N||||||N||||||||||||||||N|CIRT 2017-7||||||
1497|45476383|012019|R|Quicken Loans Inc.|Quicken Loans Inc.|FANNIE MAE|3.750|3.750|148000.00|141168.42|141828.20|240|052016|072016|31|475||082058|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||02|000000000000000000010203040405060606070000000102|Y|NA||||||0.00||||||||||||||0.00|0.00|||||660||563|||N||||0.00|7|0.00|N|||||W|N||||||||||||||||N|CIRT 2017-7||||||
1497|45476383|122019|R|Quicken Loans Inc.|Quicken Loans Inc.|FANNIE MAE|3.750|3.750|148000.00|141168.42|140517.50|240|052016|072016|42|464||082058|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||03|030404050606060700000001020300000102020202030203|Y|NA||||||0.00||||||||||||||0.00|0.00|||||660||482|||N||||0.00|7|0.00|N|||||W|N||||||||||||||||N|CIRT 2017-7||||||
"1497|45476383|102020|R|Quicken Loans, LLC|Quicken Loans, LLC|FANNIE MAE|3.750|3.750|148000.00|141168.42|140517.50|240|052016|072016|52|454||082058|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||13|000102030000010202020203020304050607080910111213|Y|NA||||||0.00||||||||||||||0.00|0.00|||||660||532|||N||||0.00|7|0.00|N|||||W|N|||||||||||||N||F|N|CIRT 2017-7||7||||"
"1497|45476383|122020|R|Quicken Loans, LLC|Quicken Loans, LLC|FANNIE MAE|3.750|3.750|148000.00|141168.42|140517.50|240|052016|072016|54|452||082058|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||15|020300000102020202030203040506070809101112131415|Y|NA||||||0.00||||||||||||||0.00|0.00|||||660||532|||N||||0.00|7|0.00|N|||||W|N|||||||||||||N||F|N|CIRT 2017-7||7||||"
1497|45476383|012018|R|Quicken Loans Inc.|Quicken Loans Inc.|FANNIE MAE|3.750|3.750|148000.00|141168.42|140735.00|240|052016|072016|19|221|224|062036|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||03|XXXXXXXX0000000000000000000000000000000000010203|N|NA||||||0.00||||||||||||||||||||660||654|||N||||0.00|7||N|||||W|N|||||||||||||||F||||||||
1497|45476383|012020|R|Quicken Loans Inc.|Quicken Loans Inc.|FANNIE MAE|3.750|3.750|148000.00|141168.42|140517.50|240|052016|072016|43|463||082058|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||04|040405060606070000000102030000010202020203020304|Y|NA||||||0.00||||||||||||||0.00|0.00|||||660||482|||N||||0.00|7|0.00|N|||||W|N||||||||||||||||N|CIRT 2017-7||||||
